,timestamp,stored,actor,verb,object,result
304,2023-05-10 06:42:59.628000+00:00,2023-05-10T06:42:59.628Z,PC011,Suggested,oceania|NOK,
303,2023-05-10 06:43:00.299000+00:00,2023-05-10T06:43:00.299Z,PC024,Suggested,europe|OK,
302,2023-05-10 06:43:03.556000+00:00,2023-05-10T06:43:03.556Z,iPhone201,Placed,"(0.3799565133771234,_0.3192594636514146, -0.06088243848935658), (39.68, -9.10)",
301,2023-05-10 06:43:04.693000+00:00,2023-05-10T06:43:04.693Z,iPad202,Suggested,,"{""score"":{""raw"":0}}"
300,2023-05-10 06:43:04.738000+00:00,2023-05-10T06:43:04.738Z,Iphone202,Suggested,,"{""score"":{""raw"":0}}"
299,2023-05-10 06:43:05.836000+00:00,2023-05-10T06:43:05.836Z,PC028,Suggested,up|,
298,2023-05-10 06:43:06.050000+00:00,2023-05-10T06:43:06.050Z,Android201,Suggested,,"{""score"":{""raw"":0}}"
297,2023-05-10 06:43:06.136000+00:00,2023-05-10T06:43:06.136Z,Android203,Swiped,Right,"{""score"":{""raw"":0}}"
296,2023-05-10 06:43:06.503000+00:00,2023-05-10T06:43:06.503Z,Android203,Suggested,,"{""score"":{""raw"":0}}"
295,2023-05-10 06:43:06.665000+00:00,2023-05-10T06:43:06.665Z,PC029,Suggested,up|,
294,2023-05-10 06:43:07.089000+00:00,2023-05-10T06:43:07.089Z,Android204,Suggested,,"{""score"":{""raw"":0}}"
293,2023-05-10 06:43:07.678000+00:00,2023-05-10T06:43:07.678Z,PC025,Suggested,down|,
292,2023-05-10 06:43:07.877000+00:00,2023-05-10T06:43:07.877Z,iPhone201,Sent,"(0.35697734355926514,_0.3453918397426605, -0.057200364768505096), (39.68, -9.10) 29",
291,2023-05-10 06:43:07.896000+00:00,2023-05-10T06:43:07.896Z,Teacher,Assigned,9.15;iPhone201,
290,2023-05-10 06:43:07.901000+00:00,2023-05-10T06:43:07.901Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_iPhone201"",""name"":""Earth"",""screenshot"":"""",""px"":0.35697734355926514,""py"":0.3453918397426605,""pz"":-0.057200364768505096,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.8609069585800171,""ry"":-0.04011857137084007,""rz"":-0.5024992227554321,""time_left"":29.341922760009766}",
289,2023-05-10 06:43:10.976000+00:00,2023-05-10T06:43:10.976Z,Teacher,Asked,3/2,
288,2023-05-10 06:43:13.713000+00:00,2023-05-10T06:43:13.713Z,iPad202,Accepted,2,"{""score"":{""raw"":0}}"
287,2023-05-10 06:43:13.901000+00:00,2023-05-10T06:43:13.901Z,Teacher,Set Turn,iPad202,
286,2023-05-10 06:43:15.868000+00:00,2023-05-10T06:43:15.868Z,PC029,Suggested,europe|OK,
285,2023-05-10 06:43:16.335000+00:00,2023-05-10T06:43:16.335Z,Android203,Suggested,europe|OK,"{""score"":{""raw"":0}}"
284,2023-05-10 06:43:16.434000+00:00,2023-05-10T06:43:16.434Z,PC028,Suggested,europe|OK,
283,2023-05-10 06:43:17.005000+00:00,2023-05-10T06:43:17.005Z,iPad202,Swiped,Left,"{""score"":{""raw"":0}}"
282,2023-05-10 06:43:17.039000+00:00,2023-05-10T06:43:17.039Z,Tablet202,Suggested,europe|OK,"{""score"":{""raw"":0}}"
281,2023-05-10 06:43:17.447000+00:00,2023-05-10T06:43:17.447Z,Android201,Suggested,europe|OK,"{""score"":{""raw"":0}}"
280,2023-05-10 06:43:17.614000+00:00,2023-05-10T06:43:17.614Z,PC022,Suggested,europe|OK,
279,2023-05-10 06:43:18.077000+00:00,2023-05-10T06:43:18.077Z,iPad202,Swiped,Right,"{""score"":{""raw"":0}}"
278,2023-05-10 06:43:18.263000+00:00,2023-05-10T06:43:18.263Z,PC024,Suggested,europe|OK,
277,2023-05-10 06:43:18.785000+00:00,2023-05-10T06:43:18.785Z,Iphone202,Suggested,europe|OK,"{""score"":{""raw"":0}}"
276,2023-05-10 06:43:19.574000+00:00,2023-05-10T06:43:19.574Z,Android202,Suggested,europe|OK,"{""score"":{""raw"":0}}"
275,2023-05-10 06:43:19.765000+00:00,2023-05-10T06:43:19.765Z,iPad202,Swiped,Right,"{""score"":{""raw"":0}}"
274,2023-05-10 06:43:20.405000+00:00,2023-05-10T06:43:20.405Z,PC026,Suggested,europe|OK,
273,2023-05-10 06:43:24.640000+00:00,2023-05-10T06:43:24.640Z,PC011,Suggested,antarctica|NOK,
272,2023-05-10 06:43:25.237000+00:00,2023-05-10T06:43:25.237Z,iPad202,Swiped,Right,"{""score"":{""raw"":0}}"
271,2023-05-10 06:43:25.931000+00:00,2023-05-10T06:43:25.931Z,Android204,Suggested,europe|OK,"{""score"":{""raw"":0}}"
270,2023-05-10 06:43:26.057000+00:00,2023-05-10T06:43:26.057Z,iPad202,Swiped,Right,"{""score"":{""raw"":0}}"
269,2023-05-10 06:43:26.270000+00:00,2023-05-10T06:43:26.270Z,iPhone201,Suggested,europe|OK,"{""score"":{""raw"":0}}"
268,2023-05-10 06:43:27.721000+00:00,2023-05-10T06:43:27.721Z,Tablet201,Suggested,europe|OK,"{""score"":{""raw"":0}}"
267,2023-05-10 06:43:32.869000+00:00,2023-05-10T06:43:32.869Z,iPad202,Swiped,Right,"{""score"":{""raw"":0}}"
266,2023-05-10 06:43:33.069000+00:00,2023-05-10T06:43:33.069Z,iPad202,Swiped,Left,"{""score"":{""raw"":0}}"
265,2023-05-10 06:43:35.005000+00:00,2023-05-10T06:43:35.005Z,PC025,Suggested,europe|OK,
264,2023-05-10 06:43:37.641000+00:00,2023-05-10T06:43:37.641Z,iPad202,Placed,"(0.3519249453804079,_0.3452268543255863, 0.08347080021532219), (43.67, 13.34)",
263,2023-05-10 06:43:39.566000+00:00,2023-05-10T06:43:39.566Z,iPhone201,Suggested,,"{""score"":{""raw"":0}}"
262,2023-05-10 06:43:40.500000+00:00,2023-05-10T06:43:40.500Z,PC029,Suggested,up|,
261,2023-05-10 06:43:41.033000+00:00,2023-05-10T06:43:41.033Z,PC028,Suggested,up|,
260,2023-05-10 06:43:41.044000+00:00,2023-05-10T06:43:41.044Z,PC025,Suggested,up|,
259,2023-05-10 06:43:41.101000+00:00,2023-05-10T06:43:41.101Z,Android203,Suggested,,"{""score"":{""raw"":0}}"
258,2023-05-10 06:43:42.355000+00:00,2023-05-10T06:43:42.355Z,PC026,Suggested,down|,
257,2023-05-10 06:43:43.025000+00:00,2023-05-10T06:43:43.025Z,Tablet201,Suggested,,"{""score"":{""raw"":0}}"
256,2023-05-10 06:43:43.580000+00:00,2023-05-10T06:43:43.580Z,iPad202,Canceled,"(0.3519249453804079,_0.3452268543255863, 0.08347080021532219), (43.67, 13.34)",
255,2023-05-10 06:43:51.057000+00:00,2023-05-10T06:43:51.057Z,iPad202,Placed,"(0.3333942213267811,_0.3648052609496387, 0.07593124953602139), (46.85, 12.83)",
254,2023-05-10 06:43:51.956000+00:00,2023-05-10T06:43:51.956Z,Iphone202,Suggested,,"{""score"":{""raw"":0}}"
253,2023-05-10 06:43:52.190000+00:00,2023-05-10T06:43:52.190Z,PC028,Suggested,up|,
252,2023-05-10 06:43:53.154000+00:00,2023-05-10T06:43:53.154Z,Android204,Suggested,,"{""score"":{""raw"":0}}"
251,2023-05-10 06:43:53.465000+00:00,2023-05-10T06:43:53.465Z,Tablet201,Suggested,,"{""score"":{""raw"":0}}"
250,2023-05-10 06:43:53.603000+00:00,2023-05-10T06:43:53.603Z,PC029,Suggested,up|,
249,2023-05-10 06:43:54.020000+00:00,2023-05-10T06:43:54.020Z,Tablet202,Suggested,,"{""score"":{""raw"":0}}"
248,2023-05-10 06:43:54.137000+00:00,2023-05-10T06:43:54.137Z,Android201,Suggested,,"{""score"":{""raw"":0}}"
247,2023-05-10 06:43:54.277000+00:00,2023-05-10T06:43:54.277Z,PC024,Suggested,up|,
246,2023-05-10 06:43:54.978000+00:00,2023-05-10T06:43:54.978Z,iPad202,Canceled,"(0.3333942213267811,_0.3648052609496387, 0.07593124953602139), (46.85, 12.83)",
245,2023-05-10 06:44:00.740000+00:00,2023-05-10T06:44:00.740Z,iPad202,Placed,"(0.3447889873431002,_0.355855797124096, 0.0669898926022048), (45.37, 11.00)",
244,2023-05-10 06:44:01.802000+00:00,2023-05-10T06:44:01.802Z,Iphone202,Suggested,,"{""score"":{""raw"":0}}"
243,2023-05-10 06:44:01.820000+00:00,2023-05-10T06:44:01.820Z,Android201,Suggested,,"{""score"":{""raw"":0}}"
242,2023-05-10 06:44:02.016000+00:00,2023-05-10T06:44:02.016Z,PC029,Suggested,down|,
241,2023-05-10 06:44:02.359000+00:00,2023-05-10T06:44:02.359Z,Android202,Suggested,,"{""score"":{""raw"":0}}"
240,2023-05-10 06:44:02.388000+00:00,2023-05-10T06:44:02.388Z,PC011,Suggested,down|,
239,2023-05-10 06:44:02.802000+00:00,2023-05-10T06:44:02.802Z,PC026,Suggested,up|,
238,2023-05-10 06:44:02.823000+00:00,2023-05-10T06:44:02.823Z,Tablet202,Suggested,,"{""score"":{""raw"":0}}"
237,2023-05-10 06:44:03.054000+00:00,2023-05-10T06:44:03.054Z,Android203,Suggested,,"{""score"":{""raw"":0}}"
236,2023-05-10 06:44:03.122000+00:00,2023-05-10T06:44:03.122Z,iPhone201,Suggested,,"{""score"":{""raw"":0}}"
235,2023-05-10 06:44:03.358000+00:00,2023-05-10T06:44:03.358Z,Android204,Suggested,,"{""score"":{""raw"":0}}"
234,2023-05-10 06:44:03.808000+00:00,2023-05-10T06:44:03.808Z,iPad202,Sent,"(0.31199684739112854,_0.3859841823577881, 0.060618627816438675), (45.37, 11.00) 17",
233,2023-05-10 06:44:03.820000+00:00,2023-05-10T06:44:03.820Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_iPad202"",""name"":""Earth"",""screenshot"":"""",""px"":0.31199684739112854,""py"":0.3859841823577881,""pz"":0.060618627816438675,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":-0.9004804491996765,""ry"":-0.09547296166419983,""rz"":-0.2516968846321106,""time_left"":16.886526107788086}",
232,2023-05-10 06:44:03.827000+00:00,2023-05-10T06:44:03.827Z,Teacher,Assigned,8.15;iPad202,
231,2023-05-10 06:44:06.924000+00:00,2023-05-10T06:44:06.924Z,Teacher,Asked,3/3,
230,2023-05-10 06:44:07.930000+00:00,2023-05-10T06:44:07.930Z,Iphone202,Swiped,Left,"{""score"":{""raw"":0}}"
229,2023-05-10 06:44:09.685000+00:00,2023-05-10T06:44:09.685Z,iPhone201,Swiped,Left,"{""score"":{""raw"":0}}"
228,2023-05-10 06:44:11.032000+00:00,2023-05-10T06:44:11.032Z,iPad202,Swiped,Left,"{""score"":{""raw"":0}}"
227,2023-05-10 06:44:11.033000+00:00,2023-05-10T06:44:11.033Z,Android201,Accepted,3,"{""score"":{""raw"":0}}"
226,2023-05-10 06:44:11.250000+00:00,2023-05-10T06:44:11.250Z,iPad202,Swiped,Right,"{""score"":{""raw"":0}}"
225,2023-05-10 06:44:11.319000+00:00,2023-05-10T06:44:11.319Z,Teacher,Set Turn,Android201,
224,2023-05-10 06:44:12.283000+00:00,2023-05-10T06:44:12.283Z,PC029,Suggested,europe|OK,
223,2023-05-10 06:44:13.221000+00:00,2023-05-10T06:44:13.221Z,PC028,Suggested,europe|OK,
222,2023-05-10 06:44:13.453000+00:00,2023-05-10T06:44:13.453Z,Tablet201,Suggested,europe|OK,"{""score"":{""raw"":0}}"
221,2023-05-10 06:44:13.531000+00:00,2023-05-10T06:44:13.531Z,Tablet202,Suggested,europe|OK,"{""score"":{""raw"":0}}"
220,2023-05-10 06:44:13.678000+00:00,2023-05-10T06:44:13.678Z,Android203,Suggested,europe|OK,"{""score"":{""raw"":0}}"
219,2023-05-10 06:44:13.971000+00:00,2023-05-10T06:44:13.971Z,Android201,Swiped,Left,"{""score"":{""raw"":0}}"
218,2023-05-10 06:44:14.091000+00:00,2023-05-10T06:44:14.091Z,PC022,Suggested,europe|OK,
217,2023-05-10 06:44:14.245000+00:00,2023-05-10T06:44:14.245Z,PC024,Suggested,europe|OK,
216,2023-05-10 06:44:14.682000+00:00,2023-05-10T06:44:14.682Z,Android201,Swiped,Left,"{""score"":{""raw"":0}}"
215,2023-05-10 06:44:15.464000+00:00,2023-05-10T06:44:15.464Z,iPad202,Suggested,europe|OK,"{""score"":{""raw"":0}}"
214,2023-05-10 06:44:15.501000+00:00,2023-05-10T06:44:15.501Z,iPhone201,Suggested,europe|OK,"{""score"":{""raw"":0}}"
213,2023-05-10 06:44:15.698000+00:00,2023-05-10T06:44:15.698Z,Iphone202,Suggested,europe|OK,"{""score"":{""raw"":0}}"
212,2023-05-10 06:44:15.934000+00:00,2023-05-10T06:44:15.934Z,Android204,Suggested,europe|OK,"{""score"":{""raw"":0}}"
211,2023-05-10 06:44:17.603000+00:00,2023-05-10T06:44:17.603Z,PC011,Suggested,north-america|NOK,
210,2023-05-10 06:44:18.682000+00:00,2023-05-10T06:44:18.682Z,Android201,Swiped,Left,"{""score"":{""raw"":0}}"
209,2023-05-10 06:44:19.472000+00:00,2023-05-10T06:44:19.472Z,PC021,Suggested,europe|OK,
208,2023-05-10 06:44:20.222000+00:00,2023-05-10T06:44:20.222Z,PC025,Suggested,europe|OK,
207,2023-05-10 06:44:20.567000+00:00,2023-05-10T06:44:20.567Z,PC026,Suggested,europe|OK,
206,2023-05-10 06:44:20.870000+00:00,2023-05-10T06:44:20.870Z,Android201,Swiped,Left,"{""score"":{""raw"":0}}"
205,2023-05-10 06:44:23.940000+00:00,2023-05-10T06:44:23.940Z,Android201,Placed,"(0.3062078980933157,_0.3884869804046038, 0.07290288895217883), (50.98, 13.39)",
204,2023-05-10 06:44:25.714000+00:00,2023-05-10T06:44:25.714Z,Tablet202,Suggested,,"{""score"":{""raw"":0}}"
203,2023-05-10 06:44:26.155000+00:00,2023-05-10T06:44:26.155Z,iPhone201,Suggested,,"{""score"":{""raw"":0}}"
202,2023-05-10 06:44:26.646000+00:00,2023-05-10T06:44:26.646Z,PC029,Suggested,up|,
201,2023-05-10 06:44:26.916000+00:00,2023-05-10T06:44:26.916Z,Android204,Suggested,,"{""score"":{""raw"":0}}"
200,2023-05-10 06:44:28.026000+00:00,2023-05-10T06:44:28.026Z,PC022,Suggested,up|,
199,2023-05-10 06:44:28.379000+00:00,2023-05-10T06:44:28.379Z,Android201,Canceled,"(0.3062078980933157,_0.3884869804046038, 0.07290288895217883), (50.98, 13.39)",
198,2023-05-10 06:44:31.704000+00:00,2023-05-10T06:44:31.704Z,Android202,Suggested,europe|OK,"{""score"":{""raw"":0}}"
197,2023-05-10 06:44:37.581000+00:00,2023-05-10T06:44:37.581Z,Android201,Placed,"(0.29404089151854473,_0.3976865560791402, 0.0733851344328426), (52.69, 14.01)",
196,2023-05-10 06:44:38.427000+00:00,2023-05-10T06:44:38.427Z,Android204,Suggested,,"{""score"":{""raw"":0}}"
195,2023-05-10 06:44:38.621000+00:00,2023-05-10T06:44:38.621Z,PC029,Suggested,up|,
194,2023-05-10 06:44:39.079000+00:00,2023-05-10T06:44:39.079Z,PC028,Suggested,up|,
193,2023-05-10 06:44:39.310000+00:00,2023-05-10T06:44:39.310Z,PC026,Suggested,up|,
192,2023-05-10 06:44:39.354000+00:00,2023-05-10T06:44:39.354Z,Tablet202,Suggested,,"{""score"":{""raw"":0}}"
191,2023-05-10 06:44:40.999000+00:00,2023-05-10T06:44:40.999Z,PC011,Suggested,down|,
190,2023-05-10 06:44:41.185000+00:00,2023-05-10T06:44:41.185Z,Android203,Suggested,,"{""score"":{""raw"":0}}"
189,2023-05-10 06:44:41.530000+00:00,2023-05-10T06:44:41.530Z,Android201,Sent,"(0.25817108154296875,_0.4233156144618988, 0.06443294137716293), (52.69, 14.01) 24",
188,2023-05-10 06:44:41.531000+00:00,2023-05-10T06:44:41.531Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Android201"",""name"":""Earth"",""screenshot"":"""",""px"":0.25817108154296875,""py"":0.4233156144618988,""pz"":0.06443294137716293,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.5069512128829956,""ry"":-0.010640643537044525,""rz"":0.8618863821029663,""time_left"":24.400054931640625}",
187,2023-05-10 06:44:41.533000+00:00,2023-05-10T06:44:41.533Z,Teacher,Assigned,5.8;Android201,
186,2023-05-10 06:44:43.704000+00:00,2023-05-10T06:44:43.704Z,iPhone201,Swiped,Left,"{""score"":{""raw"":0}}"
185,2023-05-10 06:44:44.638000+00:00,2023-05-10T06:44:44.638Z,Teacher,Asked,3/4,
184,2023-05-10 06:44:53.560000+00:00,2023-05-10T06:44:53.560Z,iPad202,Swiped,Left,"{""score"":{""raw"":0}}"
183,2023-05-10 06:44:53.736000+00:00,2023-05-10T06:44:53.736Z,iPad202,Swiped,Right,"{""score"":{""raw"":0}}"
182,2023-05-10 06:44:54.006000+00:00,2023-05-10T06:44:54.006Z,Android202,Accepted,4,"{""score"":{""raw"":0}}"
181,2023-05-10 06:44:54.305000+00:00,2023-05-10T06:44:54.305Z,Teacher,Set Turn,Android202,
180,2023-05-10 06:44:54.699000+00:00,2023-05-10T06:44:54.699Z,iPad202,Swiped,Left,"{""score"":{""raw"":0}}"
179,2023-05-10 06:44:55.071000+00:00,2023-05-10T06:44:55.071Z,iPad202,Swiped,Right,"{""score"":{""raw"":0}}"
178,2023-05-10 06:44:56.182000+00:00,2023-05-10T06:44:56.182Z,iPad202,Swiped,Right,"{""score"":{""raw"":0}}"
177,2023-05-10 06:44:57.397000+00:00,2023-05-10T06:44:57.397Z,Tablet202,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
176,2023-05-10 06:44:57.488000+00:00,2023-05-10T06:44:57.488Z,Android202,Swiped,Right,"{""score"":{""raw"":0}}"
175,2023-05-10 06:44:57.745000+00:00,2023-05-10T06:44:57.745Z,Tablet201,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
174,2023-05-10 06:44:57.944000+00:00,2023-05-10T06:44:57.944Z,iPhone201,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
173,2023-05-10 06:44:57.978000+00:00,2023-05-10T06:44:57.978Z,Android202,Swiped,Right,"{""score"":{""raw"":0}}"
172,2023-05-10 06:44:58.124000+00:00,2023-05-10T06:44:58.124Z,PC011,Suggested,africa|NOK,
171,2023-05-10 06:44:58.145000+00:00,2023-05-10T06:44:58.145Z,PC022,Suggested,north-america|OK,
170,2023-05-10 06:44:58.369000+00:00,2023-05-10T06:44:58.369Z,iPad202,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
169,2023-05-10 06:44:58.434000+00:00,2023-05-10T06:44:58.434Z,PC028,Suggested,north-america|OK,
168,2023-05-10 06:44:58.684000+00:00,2023-05-10T06:44:58.684Z,Android202,Swiped,Right,"{""score"":{""raw"":0}}"
167,2023-05-10 06:44:59.024000+00:00,2023-05-10T06:44:59.024Z,Android204,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
165,2023-05-10 06:44:59.163000+00:00,2023-05-10T06:44:59.163Z,PC026,Suggested,north-america|OK,
166,2023-05-10 06:44:59.163000+00:00,2023-05-10T06:44:59.163Z,PC029,Suggested,north-america|OK,
164,2023-05-10 06:44:59.451000+00:00,2023-05-10T06:44:59.451Z,Iphone202,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
163,2023-05-10 06:44:59.897000+00:00,2023-05-10T06:44:59.897Z,Android203,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
162,2023-05-10 06:45:00.815000+00:00,2023-05-10T06:45:00.815Z,PC024,Suggested,north-america|OK,
161,2023-05-10 06:45:00.986000+00:00,2023-05-10T06:45:00.986Z,Android202,Swiped,Right,"{""score"":{""raw"":0}}"
160,2023-05-10 06:45:02.579000+00:00,2023-05-10T06:45:02.579Z,Android201,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
159,2023-05-10 06:45:08.052000+00:00,2023-05-10T06:45:08.052Z,PC025,Suggested,north-america|OK,
158,2023-05-10 06:45:27.437000+00:00,2023-05-10T06:45:27.437Z,Android202,Placed,"(0.010979299954496794,_0.2941407231806887, -0.40417912197217987), (36.04, -88.44)",
157,2023-05-10 06:45:29.246000+00:00,2023-05-10T06:45:29.246Z,iPhone201,Suggested,,"{""score"":{""raw"":0}}"
156,2023-05-10 06:45:29.570000+00:00,2023-05-10T06:45:29.570Z,PC029,Suggested,down|,
155,2023-05-10 06:45:30.010000+00:00,2023-05-10T06:45:30.010Z,iPad202,Suggested,,"{""score"":{""raw"":0}}"
154,2023-05-10 06:45:30.246000+00:00,2023-05-10T06:45:30.246Z,Android204,Suggested,,"{""score"":{""raw"":0}}"
153,2023-05-10 06:45:30.567000+00:00,2023-05-10T06:45:30.567Z,Android202,Canceled,"(0.010979299954496794,_0.2941407231806887, -0.40417912197217987), (36.04, -88.44)",
152,2023-05-10 06:45:42.595000+00:00,2023-05-10T06:45:42.595Z,Android202,Placed,"(0.02371631236609358,_0.3181070916779054, -0.3850265119017488), (39.51, -86.48)",
151,2023-05-10 06:45:43.838000+00:00,2023-05-10T06:45:43.838Z,Android204,Suggested,,"{""score"":{""raw"":0}}"
150,2023-05-10 06:45:44.514000+00:00,2023-05-10T06:45:44.514Z,Android202,Sent,"(0.02291526086628437,_0.3332787752151489, -0.37202170491218567), (39.51, -86.48) 2",
149,2023-05-10 06:45:44.516000+00:00,2023-05-10T06:45:44.516Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Android202"",""name"":""Earth"",""screenshot"":"""",""px"":0.02291526086628437,""py"":0.3332787752151489,""pz"":-0.37202170491218567,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":-0.7002573013305664,""ry"":0.24670134484767914,""rz"":-0.6062917709350586,""time_left"":2.1203534603118896}",
148,2023-05-10 06:45:44.518000+00:00,2023-05-10T06:45:44.518Z,Teacher,Assigned,7.8;Android202,
147,2023-05-10 06:45:46.105000+00:00,2023-05-10T06:45:46.105Z,iPhone201,Swiped,Right,"{""score"":{""raw"":0}}"
146,2023-05-10 06:45:47.546000+00:00,2023-05-10T06:45:47.546Z,Teacher,Asked,3/5,
145,2023-05-10 06:45:49.651000+00:00,2023-05-10T06:45:49.651Z,Tablet202,Swiped,Right,"{""score"":{""raw"":0}}"
144,2023-05-10 06:45:52.050000+00:00,2023-05-10T06:45:52.050Z,Iphone202,Accepted,5,"{""score"":{""raw"":0}}"
143,2023-05-10 06:45:52.144000+00:00,2023-05-10T06:45:52.144Z,iPhone201,Swiped,Right,"{""score"":{""raw"":0}}"
142,2023-05-10 06:45:52.454000+00:00,2023-05-10T06:45:52.454Z,Teacher,Set Turn,Iphone202,
141,2023-05-10 06:45:54.484000+00:00,2023-05-10T06:45:54.484Z,Iphone202,Swiped,Right,"{""score"":{""raw"":0}}"
140,2023-05-10 06:45:54.763000+00:00,2023-05-10T06:45:54.763Z,PC028,Suggested,north-america|OK,
139,2023-05-10 06:45:55.398000+00:00,2023-05-10T06:45:55.398Z,iPad202,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
138,2023-05-10 06:45:55.459000+00:00,2023-05-10T06:45:55.459Z,Tablet201,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
137,2023-05-10 06:45:55.582000+00:00,2023-05-10T06:45:55.582Z,Tablet202,Suggested,europe|NOK,"{""score"":{""raw"":0}}"
136,2023-05-10 06:45:56.433000+00:00,2023-05-10T06:45:56.433Z,PC029,Suggested,north-america|OK,
135,2023-05-10 06:45:57.418000+00:00,2023-05-10T06:45:57.418Z,Android204,Suggested,europe|NOK,"{""score"":{""raw"":0}}"
134,2023-05-10 06:45:58.752000+00:00,2023-05-10T06:45:58.752Z,PC011,Suggested,africa|NOK,
133,2023-05-10 06:45:59.169000+00:00,2023-05-10T06:45:59.169Z,PC024,Suggested,europe|NOK,
132,2023-05-10 06:45:59.219000+00:00,2023-05-10T06:45:59.219Z,Android201,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
131,2023-05-10 06:45:59.265000+00:00,2023-05-10T06:45:59.265Z,PC022,Suggested,north-america|OK,
130,2023-05-10 06:45:59.700000+00:00,2023-05-10T06:45:59.700Z,iPhone201,Suggested,north-america|OK,"{""score"":{""raw"":0}}"
129,2023-05-10 06:46:00.179000+00:00,2023-05-10T06:46:00.179Z,PC026,Suggested,north-america|OK,
128,2023-05-10 06:46:04.490000+00:00,2023-05-10T06:46:04.490Z,PC025,Suggested,north-america|OK,
127,2023-05-10 06:46:04.873000+00:00,2023-05-10T06:46:04.873Z,Iphone202,Placed,"(0.009390438722908755,_0.3608621937777102, -0.34596292415626967), (46.20, -88.45)",
126,2023-05-10 06:46:06.910000+00:00,2023-05-10T06:46:06.910Z,Tablet201,Suggested,,"{""score"":{""raw"":0}}"
125,2023-05-10 06:46:06.967000+00:00,2023-05-10T06:46:06.967Z,PC029,Suggested,down|,
124,2023-05-10 06:46:07.332000+00:00,2023-05-10T06:46:07.332Z,PC028,Suggested,up|,
123,2023-05-10 06:46:07.890000+00:00,2023-05-10T06:46:07.890Z,Android201,Suggested,,"{""score"":{""raw"":0}}"
122,2023-05-10 06:46:08.111000+00:00,2023-05-10T06:46:08.111Z,PC011,Suggested,down|,
121,2023-05-10 06:46:08.382000+00:00,2023-05-10T06:46:08.382Z,Android204,Suggested,,"{""score"":{""raw"":0}}"
120,2023-05-10 06:46:10.763000+00:00,2023-05-10T06:46:10.763Z,PC025,Suggested,up|,
119,2023-05-10 06:46:12.721000+00:00,2023-05-10T06:46:12.721Z,Iphone202,Sent,"(0.0086826141923666,_0.38418498635292053, -0.3198852241039276), (46.20, -88.45) 28",
118,2023-05-10 06:46:12.730000+00:00,2023-05-10T06:46:12.730Z,Teacher,Assigned,5;Iphone202,
117,2023-05-10 06:46:12.744000+00:00,2023-05-10T06:46:12.744Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Iphone202"",""name"":""Earth"",""screenshot"":"""",""px"":0.0086826141923666,""py"":0.38418498635292053,""pz"":-0.3198852241039276,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":-0.6783446669578552,""ry"":-0.3210519850254059,""rz"":-0.4843631386756897,""time_left"":27.75055503845215}",
116,2023-05-10 06:46:15.701000+00:00,2023-05-10T06:46:15.701Z,Teacher,Asked,3/6,
115,2023-05-10 06:46:18.311000+00:00,2023-05-10T06:46:18.311Z,Tablet202,Accepted,6,"{""score"":{""raw"":0}}"
114,2023-05-10 06:46:18.563000+00:00,2023-05-10T06:46:18.563Z,Teacher,Set Turn,Tablet202,
113,2023-05-10 06:46:21.966000+00:00,2023-05-10T06:46:21.966Z,Tablet201,Suggested,africa|OK,"{""score"":{""raw"":0}}"
112,2023-05-10 06:46:22.177000+00:00,2023-05-10T06:46:22.177Z,PC025,Suggested,africa|OK,
111,2023-05-10 06:46:22.439000+00:00,2023-05-10T06:46:22.439Z,PC029,Suggested,africa|OK,
110,2023-05-10 06:46:22.725000+00:00,2023-05-10T06:46:22.725Z,iPhone201,Suggested,africa|OK,"{""score"":{""raw"":0}}"
109,2023-05-10 06:46:22.850000+00:00,2023-05-10T06:46:22.850Z,PC026,Suggested,africa|OK,
108,2023-05-10 06:46:23.424000+00:00,2023-05-10T06:46:23.424Z,Android204,Suggested,africa|OK,"{""score"":{""raw"":0}}"
107,2023-05-10 06:46:23.846000+00:00,2023-05-10T06:46:23.846Z,Android201,Suggested,africa|OK,"{""score"":{""raw"":0}}"
106,2023-05-10 06:46:24.122000+00:00,2023-05-10T06:46:24.122Z,PC021,Suggested,africa|OK,
